Date,Time,CO,PM 10,NO,NOx,PM 2.5,SO2,NO2,Benzene
12/31/2020,16:00:00,-200,-200,5.6,-200,-200,13.3,27.5,0.4185
12/31/2020,17:00:00,-200,-200,7.6,-200,-200,11.4,30.8,0.4148
12/31/2020,18:00:00,-200,-200,6.1,-200,-200,9.8,34,0.4112
12/31/2020,19:00:00,-200,-200,5.3,-200,-200,9.3,33.6,0.3958
12/31/2020,20:00:00,-200,-200,5.3,-200,-200,9.6,32.3,0.3871
12/31/2020,21:00:00,-200,-200,5.5,-200,-200,9.1,32.5,0.3766
12/31/2020,22:00:00,-200,-200,5.6,-200,-200,9.1,37.2,0.431
12/31/2020,23:00:00,-200,-200,4.6,-200,-200,7.8,38.4,0.4085
1/1/2021,0:00:00,-200,-200,4.2,-200,-200,8.2,40.1,0.4375
1/1/2021,1:00:00,1.6,-200,8.8,215,106,5.3,50.7,0.4564
1/1/2021,2:00:00,2.5,-200,7.5,300,129,5.9,50,0.4689
1/1/2021,3:00:00,2.7,-200,7.6,-200,-200,4.9,53.9,0.4693
1/1/2021,4:00:00,1.9,-200,5.6,253,126,4.3,55.3,0.465
1/1/2021,5:00:00,1.4,-200,4.8,181,106,4.2,57.1,0.4759
1/1/2021,6:00:00,1.5,-200,5.3,171,99,3.5,58.3,0.4636
1/1/2021,7:00:00,1.4,-200,4.5,168,97,3,60.7,0.4667
1/1/2021,8:00:00,1.1,-200,3,169,94,2.6,63.2,0.4721
1/1/2021,9:00:00,1,-200,3,145,86,3.9,59,0.4807
1/1/2021,10:00:00,1.2,-200,4.7,190,97,4.7,57.2,0.4932
1/1/2021,11:00:00,1.7,-200,5.4,225,113,6.8,48.6,0.4822
1/1/2021,12:00:00,2.3,-200,7.4,261,125,8.6,43.6,0.4887
1/1/2021,13:00:00,2.2,-200,8.4,382,147,9.5,41.2,0.4908
1/1/2021,14:00:00,2.4,-200,8.9,357,153,10.9,35.9,0.468
1/1/2021,15:00:00,2.2,-200,7.9,299,147,12.5,32.3,0.467
1/1/2021,16:00:00,2.1,-200,7.7,313,139,12.8,32.6,0.4814
1/1/2021,17:00:00,3,-200,12.1,510,165,10.9,39.7,0.5166
1/1/2021,18:00:00,4.7,-200,16.6,832,191,9,51.8,0.5961
1/1/2021,19:00:00,3.6,-200,11.4,622,172,8.1,54.1,0.5882
1/1/2021,20:00:00,2.5,-200,7.9,402,151,7.8,54.6,0.5786
1/1/2021,21:00:00,2.3,-200,8.1,334,137,6.2,59.6,0.5698
1/1/2021,22:00:00,2.1,-200,6.4,295,130,5.7,59.9,0.5523
1/1/2021,23:00:00,1.7,-200,5.2,222,115,5.6,59.7,0.5463
1/2/2021,0:00:00,1.8,-200,5.2,230,112,4.7,62.9,0.5424
1/2/2021,1:00:00,1.6,-200,4.3,195,105,4.5,63.5,0.5411
1/2/2021,2:00:00,1.3,-200,3.6,167,96,4.5,63.6,0.5414
1/2/2021,3:00:00,1.3,-200,4.5,-200,-200,3.1,70,0.5388
1/2/2021,4:00:00,1.3,-200,3.3,148,87,3.2,68.3,0.531
1/2/2021,5:00:00,1.1,-200,2.7,123,75,3.1,69.2,0.5337
1/2/2021,6:00:00,1,-200,2.4,148,82,2.4,71.9,0.5288
1/2/2021,7:00:00,1,-200,2.6,143,83,3.1,68.7,0.5317
1/2/2021,8:00:00,1.2,-200,3.4,180,88,2.1,73.1,0.5289
1/2/2021,9:00:00,1.3,-200,3.9,226,106,3.3,68.2,0.5346
1/2/2021,10:00:00,1.6,-200,4.9,254,112,4.1,65.8,0.5451
1/2/2021,11:00:00,2.2,-200,7.5,372,141,6.6,56.6,0.5528
1/2/2021,12:00:00,2.2,-200,7.1,379,148,8,51.2,0.5516
1/2/2021,13:00:00,2.8,-200,9.6,478,171,10.3,44.9,0.5612
1/2/2021,14:00:00,2.1,-200,6.5,344,160,12.3,41.7,0.5961
1/2/2021,15:00:00,1.6,-200,5.5,258,137,13.5,41.3,0.6342
1/2/2021,16:00:00,2.8,-200,10.5,474,167,13.4,43.1,0.66
1/2/2021,17:00:00,2.6,-200,8.9,438,164,9.9,53.3,0.6504
1/2/2021,18:00:00,2.8,-200,8.8,451,166,8.9,54.6,0.6226
1/2/2021,19:00:00,2.9,-200,10.5,473,167,8.9,54.8,0.6244
1/2/2021,20:00:00,3.4,-200,13,560,174,8.3,58.2,0.6391
1/2/2021,21:00:00,2.9,-200,-200,470,160,-200,-200,-200
1/2/2021,22:00:00,3.2,-200,-200,506,169,-200,-200,-200
1/2/2021,23:00:00,3.1,-200,-200,482,162,-200,-200,-200
1/3/2021,0:00:00,3,-200,-200,436,149,-200,-200,-200
1/3/2021,1:00:00,3.4,-200,-200,472,158,-200,-200,-200
1/3/2021,2:00:00,3,-200,-200,379,143,-200,-200,-200
1/3/2021,3:00:00,2.7,-200,-200,-200,-200,-200,-200,-200
1/3/2021,4:00:00,-200,-200,-200,286,121,-200,-200,-200
1/3/2021,5:00:00,1.1,-200,-200,155,92,-200,-200,-200
1/3/2021,6:00:00,1.4,-200,-200,264,102,-200,-200,-200
1/3/2021,7:00:00,1.8,-200,-200,366,121,-200,-200,-200
1/3/2021,8:00:00,3.6,-200,-200,622,164,-200,-200,-200
1/3/2021,9:00:00,3.1,-200,-200,551,175,-200,-200,-200
1/3/2021,10:00:00,1.9,-200,-200,349,130,-200,-200,-200
1/3/2021,11:00:00,1.7,-200,-200,285,117,-200,-200,-200
1/3/2021,12:00:00,1.7,-200,-200,265,115,-200,-200,-200
1/3/2021,13:00:00,1.6,-200,-200,222,106,-200,-200,-200
1/3/2021,14:00:00,1.6,-200,-200,237,102,-200,-200,-200
1/3/2021,15:00:00,1.7,-200,-200,294,122,-200,-200,-200
1/3/2021,16:00:00,2.2,-200,-200,329,138,-200,-200,-200
1/3/2021,17:00:00,3.3,-200,-200,487,162,-200,-200,-200
1/3/2021,18:00:00,3.9,-200,-200,604,177,-200,-200,-200
1/3/2021,19:00:00,5,-200,-200,728,190,-200,-200,-200
1/3/2021,20:00:00,4.2,-200,-200,653,182,-200,-200,-200
1/3/2021,21:00:00,3.2,-200,-200,509,163,-200,-200,-200
1/3/2021,22:00:00,1.7,-200,-200,277,135,-200,-200,-200
1/3/2021,23:00:00,1.5,-200,-200,268,130,-200,-200,-200
1/4/2021,0:00:00,1.3,-200,-200,193,117,-200,-200,-200
1/4/2021,1:00:00,1.2,-200,-200,167,104,-200,-200,-200
1/4/2021,2:00:00,1.3,-200,-200,159,97,-200,-200,-200
1/4/2021,3:00:00,0.8,-200,-200,-200,-200,-200,-200,-200
1/4/2021,4:00:00,0.6,-200,-200,89,72,-200,-200,-200
1/4/2021,5:00:00,0.8,-200,-200,97,71,-200,-200,-200
1/4/2021,6:00:00,0.9,-200,-200,182,94,-200,-200,-200
1/4/2021,7:00:00,1.1,-200,-200,262,118,-200,-200,-200
1/4/2021,8:00:00,3.4,-200,-200,561,174,-200,-200,-200
1/4/2021,9:00:00,3.6,-200,-200,540,170,-200,-200,-200
1/4/2021,10:00:00,3.1,-200,-200,480,171,-200,-200,-200
1/4/2021,11:00:00,3.3,-200,-200,608,196,-200,-200,-200
1/4/2021,12:00:00,3.4,-200,-200,584,191,-200,-200,-200
1/4/2021,13:00:00,2.8,-200,-200,426,165,-200,-200,-200
1/4/2021,14:00:00,2.6,-200,-200,397,148,-200,-200,-200
1/4/2021,15:00:00,3,-200,-200,473,172,-200,-200,-200
1/4/2021,16:00:00,2.9,-200,-200,369,165,-200,-200,-200
1/4/2021,17:00:00,3.8,-200,-200,532,184,-200,-200,-200
1/4/2021,18:00:00,3.8,-200,-200,498,173,-200,-200,-200
1/4/2021,19:00:00,3.6,-200,-200,487,174,-200,-200,-200
1/4/2021,20:00:00,4.5,-200,-200,629,181,-200,-200,-200
1/4/2021,21:00:00,3.7,-200,-200,502,166,-200,-200,-200
1/4/2021,22:00:00,2.4,-200,-200,381,150,-200,-200,-200
1/4/2021,23:00:00,1.7,-200,-200,250,131,-200,-200,-200
1/5/2021,0:00:00,1.7,-200,-200,266,129,-200,-200,-200
1/5/2021,1:00:00,1.7,-200,5.6,226,120,9.5,69.5,0.8261
1/5/2021,2:00:00,1.9,-200,8.1,259,119,9.1,70.9,0.8176
1/5/2021,3:00:00,2,-200,8.5,-200,-200,8.1,72.1,0.7798
1/5/2021,4:00:00,2,-200,7.7,260,111,7.9,72.1,0.7679
1/5/2021,5:00:00,1.7,-200,6.8,242,109,7.6,72.7,0.7598
1/5/2021,6:00:00,1.8,-200,8.1,267,110,7.5,71.7,0.7439
1/5/2021,7:00:00,2.2,-200,11.1,411,126,7.9,70.6,0.7562
1/5/2021,8:00:00,3.7,-200,16.4,670,148,8.6,69,0.7732
1/5/2021,9:00:00,4.8,-200,21.6,830,162,9.1,67.5,0.7831
1/5/2021,10:00:00,4.8,-200,19.3,845,173,9.8,65.8,0.7967
1/5/2021,11:00:00,5.2,-200,22.9,992,198,11.2,61.9,0.8226
1/5/2021,12:00:00,5.9,-200,25.3,1130,219,12.8,60.1,0.882
1/5/2021,13:00:00,5.9,-200,25.2,977,206,13.4,62.4,0.9513
1/5/2021,14:00:00,3.1,-200,13.2,459,155,14.3,61.2,0.9941
1/5/2021,15:00:00,2.6,-200,13.9,346,150,14.6,59.6,0.9824
1/5/2021,16:00:00,2.8,-200,13.8,383,148,14.2,60,0.9684
1/5/2021,17:00:00,2.8,-200,13.5,414,158,13.8,62.6,0.9862
1/5/2021,18:00:00,2.8,-200,13.5,370,152,13.6,64,0.9891
1/5/2021,19:00:00,3.1,-200,15,400,148,13.4,64.5,0.9865
1/5/2021,20:00:00,3.3,-200,14.9,378,147,13.5,64.7,0.9971
1/5/2021,21:00:00,2.7,-200,11.9,357,144,13.4,65.3,0.9967
1/5/2021,22:00:00,2.3,-200,9.2,333,144,13.2,64.5,0.9732
1/5/2021,23:00:00,1.6,-200,6,227,126,13.2,62.3,0.9392
1/6/2021,0:00:00,1.6,-200,5.6,203,115,12.5,63.7,0.9196
1/6/2021,1:00:00,1.7,-200,5.4,210,116,12.3,64.6,0.9229
1/6/2021,2:00:00,1.6,-200,5.4,198,112,12.5,63.8,0.9244
1/6/2021,3:00:00,1.4,-200,3.5,-200,-200,12.6,62.7,0.9121
1/6/2021,4:00:00,-200,-200,2.5,89,67,12,64.6,0.906
1/6/2021,5:00:00,0.9,-200,3.4,89,67,10.7,69.5,0.8919
1/6/2021,6:00:00,0.8,-200,1.8,101,72,12.4,62.6,0.8994
1/6/2021,7:00:00,0.7,-200,2.6,104,69,12.3,62.7,0.8947
1/6/2021,8:00:00,1.1,-200,4,192,107,11.4,66.6,0.8948
1/6/2021,9:00:00,1.5,-200,6.2,237,117,11.1,70.2,0.9276
1/6/2021,10:00:00,1.5,-200,5.8,211,115,13.4,61,0.9348
1/6/2021,11:00:00,1.6,-200,6.3,230,120,15.9,52.2,0.9377
1/6/2021,12:00:00,1.6,-200,5.9,240,128,15.6,54,0.9515
1/6/2021,13:00:00,2,-200,8.5,295,138,16.3,51.5,0.9462
1/6/2021,14:00:00,1.7,-200,6.2,243,127,16.5,50.8,0.9442
1/6/2021,15:00:00,1.5,-200,6.4,196,111,16.3,51.9,0.9535
1/6/2021,16:00:00,2,-200,7.9,237,122,16.2,53,0.9687
1/6/2021,17:00:00,1.9,-200,7.7,274,134,15.6,54.8,0.966
1/6/2021,18:00:00,2.1,-200,8.9,352,153,14.5,57.5,0.944
1/6/2021,19:00:00,2.8,-200,12.4,488,169,14,60.1,0.9566
1/6/2021,20:00:00,2.7,-200,11.3,426,162,13.5,63,0.9686
1/6/2021,21:00:00,2.4,-200,8.4,376,152,12.6,65.4,0.9529
1/6/2021,22:00:00,1.6,-200,7.3,237,127,12,67.5,0.9413
1/6/2021,23:00:00,1.7,-200,5.9,199,112,10.5,72,0.912
1/7/2021,0:00:00,1.3,-200,4.3,164,98,10,70.9,0.8706
1/7/2021,1:00:00,1.4,-200,3.6,142,89,9.8,70.7,0.8571
1/7/2021,2:00:00,1.2,-200,3.1,142,82,8,75,0.8098
1/7/2021,3:00:00,1,-200,2.5,-200,-200,7.9,75.1,0.805
1/7/2021,4:00:00,1,-200,2.5,127,77,7,77.3,0.7782
1/7/2021,5:00:00,0.6,-200,1.4,73,55,7.2,74.4,0.7581
1/7/2021,6:00:00,0.7,-200,1.8,100,63,6.7,75,0.7418
1/7/2021,7:00:00,1,-200,3.1,126,69,6.4,76.3,0.7389
1/7/2021,8:00:00,1.7,-200,7.6,284,99,6,78.5,0.7377
1/7/2021,9:00:00,3,-200,15.3,419,125,6.3,77.4,0.7452
1/7/2021,10:00:00,2.4,-200,9.3,432,123,7.7,73.8,0.7769
1/7/2021,11:00:00,2.2,-200,11,310,128,10.2,61.5,0.7638
1/7/2021,12:00:00,2.6,-200,10.6,446,149,11.3,58.1,0.7743
1/7/2021,13:00:00,2.5,-200,11.4,464,137,10.6,62.3,0.7981
1/7/2021,14:00:00,3,-200,13.1,505,147,11.1,62,0.8199
1/7/2021,15:00:00,3.3,-200,14.8,564,168,12.6,57.7,0.8387
1/7/2021,16:00:00,3.8,-200,16.5,625,180,13.3,56.2,0.8548
1/7/2021,17:00:00,3.6,-200,16.5,590,170,11.2,65.3,0.8639
1/7/2021,18:00:00,5,-200,21.5,712,180,8.8,74.6,0.8434
1/7/2021,19:00:00,5.7,-200,22.2,723,178,7.2,78.5,0.803
1/7/2021,20:00:00,5,-200,20.5,707,159,6.5,80,0.7789
1/7/2021,21:00:00,4.8,-200,17.7,737,156,5.8,83.8,0.7768
1/7/2021,22:00:00,3.9,-200,15.4,646,146,5.5,83.5,0.7619
1/7/2021,23:00:00,3.3,-200,11.6,536,132,5.8,81.3,0.7568
1/8/2021,0:00:00,3.4,-200,13,567,137,5.4,82.6,0.7495
1/8/2021,1:00:00,2.4,-200,6.7,357,114,6.4,76.3,0.7369
1/8/2021,2:00:00,1.4,-200,4.6,187,95,7,73.6,0.7417
1/8/2021,3:00:00,1.4,-200,3.8,-200,-200,7.2,72.3,0.7392
1/8/2021,4:00:00,1.2,-200,3.4,169,88,7.9,69.3,0.7413
1/8/2021,5:00:00,1.2,-200,3.4,184,94,7.4,71.7,0.7434
1/8/2021,6:00:00,1.2,-200,3.6,205,97,7.7,71.9,0.7575
1/8/2021,7:00:00,1.3,-200,4.5,213,93,8.1,68,0.7396
1/8/2021,8:00:00,2.3,-200,10,415,113,6.7,77.1,0.7597
1/8/2021,9:00:00,3.4,-200,14.7,583,126,6.8,77.9,0.7756
1/8/2021,10:00:00,3,-200,11.3,462,133,8.9,66.7,0.7634
1/8/2021,11:00:00,2.5,-200,10.4,387,141,11.6,54.1,0.7387
1/8/2021,12:00:00,2.7,-200,11.2,414,139,13.5,49.4,0.7598
1/8/2021,13:00:00,2.8,-200,13.1,440,147,13.8,50.9,0.796
1/8/2021,14:00:00,3.6,-200,14.3,516,175,13.4,55.9,0.8588
1/8/2021,15:00:00,3.1,-200,12.8,495,180,12.9,59,0.8736
1/8/2021,16:00:00,4.3,-200,18.9,643,194,13.3,59,0.8945
1/8/2021,17:00:00,4.6,-200,17.9,725,192,13,61.9,0.9224
1/8/2021,18:00:00,4.3,-200,16.5,683,188,12.5,63.6,0.9193
1/8/2021,19:00:00,4.3,-200,16.9,681,179,12.2,65.8,0.931
1/8/2021,20:00:00,5.5,-200,22.4,833,196,12.6,65.2,0.9474
1/8/2021,21:00:00,3.4,-200,13.6,514,169,13.3,63.6,0.9681
1/8/2021,22:00:00,2.4,-200,9.1,371,151,13.5,62.6,0.9644
1/8/2021,23:00:00,1.6,-200,6,213,123,14.1,59.6,0.9563
1/9/2021,0:00:00,1.7,-200,6.3,242,127,14,61.4,0.9773
1/9/2021,1:00:00,1.6,-200,5.5,241,127,13.5,63.4,0.9755
1/9/2021,2:00:00,1.3,-200,5.6,218,118,13.2,64.2,0.9706
1/9/2021,3:00:00,0.8,-200,3.4,-200,-200,13.6,62.2,0.9643
1/9/2021,4:00:00,-200,-200,2.3,70,55,13.7,61.1,0.9537
1/9/2021,5:00:00,0.6,-200,1.8,54,44,13.5,63.8,0.9801
1/9/2021,6:00:00,0.6,-200,1.6,60,46,12.5,67.3,0.9743
1/9/2021,7:00:00,0.5,-200,1.6,55,46,13.2,64.2,0.9664
1/9/2021,8:00:00,0.6,-200,2,93,61,13.1,63.4,0.9535
1/9/2021,9:00:00,0.7,-200,1.9,81,60,13.8,60.5,0.9526
1/9/2021,10:00:00,0.9,-200,3.5,109,71,13.7,60.4,0.939
1/9/2021,11:00:00,1.5,-200,5.7,251,111,14,59.7,0.9495
1/9/2021,12:00:00,1.9,-200,8.1,284,127,15,56.2,0.9539
1/9/2021,13:00:00,1.9,-200,8.1,262,128,16.9,50.9,0.9714
1/9/2021,14:00:00,2.2,-200,12.6,256,142,16.6,52.4,0.981
1/9/2021,15:00:00,3.8,-200,18.1,310,145,16.4,53.2,0.9826
1/9/2021,16:00:00,2,-200,8.7,269,145,16.1,52.8,0.9579
1/9/2021,17:00:00,2.2,-200,8.8,348,156,15.7,54.4,0.9616
1/9/2021,18:00:00,3.3,-200,14.1,396,154,15.4,55.3,0.9616
1/9/2021,19:00:00,2.7,-200,9.3,432,165,15.2,54.7,0.9362
1/9/2021,20:00:00,2.6,-200,11.6,419,153,14.7,56.6,0.9392
1/9/2021,21:00:00,2.5,-200,9.6,412,151,14.4,58.2,0.9495
1/9/2021,22:00:00,1.5,-200,5.8,223,131,14.3,59.2,0.9608
1/9/2021,23:00:00,1.9,-200,7.5,242,128,14,60.4,0.9622
1/10/2021,0:00:00,2,-200,7.4,288,137,13.7,63.6,0.9912
1/10/2021,1:00:00,1.7,-200,7.4,209,119,13.1,68.7,1.0329
1/10/2021,2:00:00,1.2,-200,3.9,141,96,13.2,69.9,1.0526
1/10/2021,3:00:00,0.9,-200,2.1,-200,-200,12.8,71.2,1.0454
1/10/2021,4:00:00,0.6,-200,1.3,66,60,12.9,70.4,1.0444
1/10/2021,5:00:00,-200,-200,1.8,64,54,12.4,72.5,1.0411
1/10/2021,6:00:00,-200,-200,3,105,66,13,70.3,1.0502
1/10/2021,7:00:00,0.4,-200,6.7,303,104,12.3,73.3,1.0448
1/10/2021,8:00:00,2.6,-200,21,620,137,12.8,71.8,1.0551
1/10/2021,9:00:00,3.5,-200,21.4,590,146,13.1,70.2,1.0567
1/10/2021,10:00:00,2.1,-200,16.1,592,136,12.8,71.8,1.0551
1/10/2021,11:00:00,2.1,-200,16.4,698,144,13.1,70.3,1.0566
1/10/2021,12:00:00,1.7,-200,14.8,482,133,13.7,67,1.0446
1/10/2021,13:00:00,2.6,-200,20.1,575,148,14,65.4,1.0427
1/10/2021,14:00:00,2.6,-200,19.3,548,155,14.4,63.8,1.0421
1/10/2021,15:00:00,2.4,-200,19.3,498,152,14.1,65.9,1.0531
1/10/2021,16:00:00,2.4,-200,17.4,479,145,14.1,65.9,1.0552
1/10/2021,17:00:00,2,-200,17,420,139,14.1,66,1.0539
1/10/2021,18:00:00,2,-200,17.1,378,134,14,66.4,1.0536
1/10/2021,19:00:00,3.1,-200,16.4,340,128,13.8,66.4,1.0451
1/10/2021,20:00:00,3.3,-200,17.3,399,135,13.4,68.1,1.0441
1/10/2021,21:00:00,3.3,-200,14.6,449,136,13.2,69.1,1.0452
1/10/2021,22:00:00,2.6,-200,11.9,374,126,13,70,1.042
1/10/2021,23:00:00,1.7,-200,7.3,244,116,12.7,69.9,1.0223
1/11/2021,0:00:00,1.8,-200,7.7,256,116,12,71.9,1.0071
1/11/2021,1:00:00,1.5,-200,4.9,212,107,13.2,66.8,1.0087
1/11/2021,2:00:00,1.1,-200,3.9,146,91,12.4,69.5,0.9986
1/11/2021,3:00:00,0.9,-200,2.1,-200,-200,13.1,65.7,0.9858
1/11/2021,4:00:00,0.7,-200,2.9,96,70,11.8,70.6,0.9731
1/11/2021,5:00:00,0.7,-200,2.6,106,78,12.3,68,0.9734
1/11/2021,6:00:00,0.9,-200,3.3,115,75,12,69.2,0.9697
1/11/2021,7:00:00,1.3,-200,5.2,236,101,11.7,69.8,0.9612
1/11/2021,8:00:00,3.2,-200,19,583,136,12.1,67.6,0.95
1/11/2021,9:00:00,5.1,-200,26.5,662,147,12.5,65.1,0.9399
1/11/2021,10:00:00,3.7,-200,15.3,528,143,12.8,62.5,0.9213
1/11/2021,11:00:00,3.2,-200,15.6,549,153,13.4,59.9,0.9143
1/11/2021,12:00:00,3.1,-200,16.4,531,148,13.4,57.9,0.8895
1/11/2021,13:00:00,3,-200,16.1,493,149,13.6,56.4,0.8754
1/11/2021,14:00:00,3.6,-200,18.8,527,141,13.8,56.3,0.8841
1/11/2021,15:00:00,3.2,-200,18,487,147,13.7,57.9,0.9063
1/11/2021,16:00:00,3.9,-200,20.1,581,159,13.6,58.9,0.9139
1/11/2021,17:00:00,3.4,-200,17.6,531,152,13.4,59.7,0.9142
1/11/2021,18:00:00,3.9,-200,19.3,495,144,13.3,61.2,0.933
1/11/2021,19:00:00,3.6,-200,19.7,487,146,13.2,61.8,0.9313
1/11/2021,20:00:00,4.7,-200,24.5,596,162,12.9,61.5,0.9139
1/11/2021,21:00:00,4.1,-200,18.4,595,156,12.6,63.9,0.9307
1/11/2021,22:00:00,3.4,-200,16.6,559,146,12,67.4,0.9417
1/11/2021,23:00:00,3.5,-200,16.2,586,151,11.9,69,0.9568
1/12/2021,0:00:00,1.2,-200,9.6,399,127,12,66.6,0.9293
1/12/2021,1:00:00,2.4,-200,11.4,399,123,11.4,69.6,0.9373
1/12/2021,2:00:00,2.1,-200,9.1,381,122,11.2,70.3,0.9323
1/12/2021,3:00:00,1.1,-200,4.3,-200,-200,11.5,68.2,0.9271
1/12/2021,4:00:00,-200,-200,4.2,162,85,10.7,71.3,0.9161
1/12/2021,5:00:00,1,-200,4.7,183,83,10,74.8,0.9161
1/12/2021,6:00:00,1.4,-200,7.3,357,98,9.2,78.5,0.9143
1/12/2021,7:00:00,1.8,-200,9.3,479,109,8.8,79.4,0.9033
1/12/2021,8:00:00,3.8,-200,17.8,852,138,8.7,79.4,0.8944
1/12/2021,9:00:00,4.1,-200,20.1,822,138,8.9,76.5,0.8767
1/12/2021,10:00:00,4.4,-200,19.6,910,170,9.9,73.3,0.8936
1/12/2021,11:00:00,3.5,-200,16.5,800,191,11.8,65.5,0.901
1/12/2021,12:00:00,3.5,-200,17.3,758,196,13,60.9,0.9061
1/12/2021,13:00:00,3.8,-200,17.7,647,185,14.7,52.3,0.8687
1/12/2021,14:00:00,3.1,-200,15.2,431,156,15.1,49.6,0.8428
1/12/2021,15:00:00,3.4,-200,18.2,491,173,15.7,48.8,0.8657
1/12/2021,16:00:00,3.3,-200,17.2,476,166,15.8,48.9,0.8707
1/12/2021,17:00:00,3.4,-200,17.6,538,173,14.6,54,0.8946
1/12/2021,18:00:00,4.7,-200,25.4,621,177,14.3,56.3,0.9119
1/12/2021,19:00:00,5.7,-200,28.4,728,182,14.1,57.8,0.9262
1/12/2021,20:00:00,5.6,-200,27.5,716,166,13.1,62.9,0.943
1/12/2021,21:00:00,5.9,-200,23.3,782,177,12,67.5,0.9467
1/12/2021,22:00:00,3.6,-200,15.2,550,158,10.7,70.9,0.9113
1/12/2021,23:00:00,2.5,-200,11.1,377,133,10,73.2,0.8988
1/13/2021,0:00:00,2.9,-200,11.5,391,123,9.4,75,0.8874
1/13/2021,1:00:00,2.5,-200,10.2,433,120,8.5,76.9,0.8557
1/13/2021,2:00:00,1.7,-200,6,287,105,8.4,75.9,0.8407
1/13/2021,3:00:00,1.6,-200,6.3,-200,-200,6.9,80.7,0.8054
1/13/2021,4:00:00,1.1,-200,3.7,192,86,6.2,82.1,0.7825
1/13/2021,5:00:00,0.9,-200,3.2,161,77,7,77.3,0.7759
1/13/2021,6:00:00,1,-200,3.7,194,81,6.5,79.7,0.7751
1/13/2021,7:00:00,1.6,-200,8,343,103,7.7,76.8,0.8112
1/13/2021,8:00:00,3.1,-200,16.3,624,127,8.2,74.9,0.8184
1/13/2021,9:00:00,4.1,-200,24,758,134,8.8,73.2,0.8298
1/13/2021,10:00:00,3.9,-200,15.7,760,158,9.7,70.1,0.8432
1/13/2021,11:00:00,3.6,-200,16.5,713,175,11.7,62.7,0.8586
1/13/2021,12:00:00,3.2,-200,12.8,615,178,13.1,58.5,0.877
1/13/2021,13:00:00,2.2,-200,11.3,319,135,14.2,54.1,0.8707
1/13/2021,14:00:00,2.4,-200,12.9,338,133,14.2,54.3,0.8757
1/13/2021,15:00:00,2.7,-200,14.1,380,134,14,56.3,0.894
1/13/2021,16:00:00,2.7,-200,15.8,366,137,13.5,57.8,0.8933
1/13/2021,17:00:00,3.9,-200,19.9,567,160,12.3,63,0.9015
1/13/2021,18:00:00,5.2,-200,26.6,702,166,11.4,68,0.9166
1/13/2021,19:00:00,4,-200,19.8,523,144,10.8,69.5,0.8995
1/13/2021,20:00:00,2.9,-200,13.3,373,129,11,67.1,0.8766
1/13/2021,21:00:00,3.3,-200,13,467,129,9.5,71.3,0.8458
1/13/2021,22:00:00,2,-200,7.5,260,107,8.8,71,0.8089
1/13/2021,23:00:00,1.8,-200,7.8,244,101,8,73.4,0.7899
1/14/2021,0:00:00,2.7,-200,8.8,317,112,7.6,73,0.7629
1/14/2021,1:00:00,1.8,-200,6.4,224,98,7.1,73.9,0.7515
1/14/2021,2:00:00,1.3,-200,4.5,176,90,7.1,73.5,0.7439
1/14/2021,3:00:00,1,-200,3.6,-200,-200,6.7,75,0.739
1/14/2021,4:00:00,1.1,-200,4.2,103,59,5.1,81.3,0.7204
1/14/2021,5:00:00,1.6,-200,6.9,367,98,4.3,82.9,0.6968
1/14/2021,6:00:00,1.3,-200,5,326,109,5.3,80.4,0.7234
1/14/2021,7:00:00,1.4,-200,7.3,374,110,5.7,79.3,0.7326
1/14/2021,8:00:00,5,-200,24.5,756,159,6.8,74.8,0.7423
1/14/2021,9:00:00,4.3,-200,16.9,690,144,6.9,75.2,0.7505
1/14/2021,10:00:00,4.1,-200,17.7,754,147,8,71.9,0.7712
1/14/2021,11:00:00,3.8,-200,17.1,750,179,9.3,67.1,0.7849
1/14/2021,12:00:00,3.1,-200,14.7,590,164,10.2,63.6,0.7928
1/14/2021,13:00:00,3.3,-200,17.4,525,160,11,60.9,0.7966
1/14/2021,14:00:00,3.1,-200,15.1,406,143,11.3,60.1,0.8022
1/14/2021,15:00:00,2.7,-200,14.5,360,138,12.2,56.9,0.8068
1/14/2021,16:00:00,3.4,-200,16.9,448,143,11.9,59.1,0.8211
1/14/2021,17:00:00,5,-200,24.3,733,196,10.3,66.3,0.8286
1/14/2021,18:00:00,5.7,-200,26.1,847,197,8.2,74.9,0.8187
1/14/2021,19:00:00,5.8,-200,26.4,765,189,7.9,77.1,0.8223
1/14/2021,20:00:00,5.8,-200,25.7,715,188,8.3,75,0.8253
1/14/2021,21:00:00,5,-200,18.2,716,190,8.2,75.2,0.8185
1/14/2021,22:00:00,1.7,-200,6.2,235,126,8.3,69.7,0.7632
1/14/2021,23:00:00,1.6,-200,6.7,198,113,6.7,74.4,0.7344
1/15/2021,0:00:00,2.3,-200,7.5,293,129,6.4,74.9,0.7238
1/15/2021,1:00:00,2.4,-200,7.5,356,128,4.9,80.1,0.7011
1/15/2021,2:00:00,2,-200,6.2,285,122,4.8,79.4,0.6872
1/15/2021,3:00:00,1.6,-200,5.1,-200,-200,3.3,82.6,0.645
1/15/2021,4:00:00,-200,-200,4.8,266,115,2.4,86.6,0.6369
1/15/2021,5:00:00,1.1,-200,3.1,158,92,3.4,81.4,0.6425
1/15/2021,6:00:00,1,-200,2.8,95,70,4.2,77,0.6439
1/15/2021,7:00:00,1.3,-200,4.3,148,83,3.5,80.8,0.6406
